-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274
-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0,-2.0
-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0
-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0,-2.0
-2.0,-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0,-2.0
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274,-2.0
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-2.158113883008419,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0,-2.353553390593274
-2.158113883008419,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.158113883008419,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.2761340254296814,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2761340254296814,-3.0,-2.350891721190455,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.350891721190455,-3.0,-2.3201562118716423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.3201562118716423,-3.0,-2.336340601176843,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.336340601176843,-3.0,-2.416082924427331,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.416082924427331,-3.0,-2.2915475947422648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2915475947422648,-3.0,-2.353553390593274,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.353553390593274,-3.0
-3.0,-2.206155281280883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.206155281280883,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.176776695296637,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.176776695296637,-3.0,-2.2136000936329383,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2136000936329383,-3.0,-2.1414213562373097,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1414213562373097,-3.0,-2.1600781059358214,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1600781059358214,-3.0,-2.261007662722764,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.261007662722764,-3.0,-2.15,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.15,-3.0,-2.2692582403567254,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2692582403567254
-2.206155281280883,-3.0,-2.206155281280883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.176776695296637,-3.0,-2.176776695296637,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2136000936329383,-3.0,-2.2136000936329383,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1414213562373097,-3.0,-2.1414213562373097,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1600781059358214,-3.0,-2.1600781059358214,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.261007662722764,-3.0,-2.261007662722764,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.15,-3.0,-2.15,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2692582403567254,-3.0,-2.2692582403567254,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
-2.0,-2.206155281280883,-3.0,-2.206155281280883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.176776695296637,-3.0,-2.176776695296637,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2136000936329383,-3.0,-2.2136000936329383,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1414213562373097,-3.0,-2.1414213562373097,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1600781059358214,-3.0,-2.1600781059358214,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.261007662722764,-3.0,-2.261007662722764,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.15,-3.0,-2.15,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2692582403567254,-3.0,-2.2692582403567254,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
-2.0,-2.0,-2.206155281280883,-3.0,-2.206155281280883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1802775637731995,-3.0,-2.1802775637731995,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.176776695296637,-3.0,-2.176776695296637,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2136000936329383,-3.0,-2.2136000936329383,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1414213562373097,-3.0,-2.1414213562373097,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.1600781059358214,-3.0,-2.1600781059358214,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.261007662722764,-3.0,-2.261007662722764,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.15,-3.0,-2.15,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.2692582403567254,-3.0,-2.2692582403567254,-2.0,-2.0,-2.0,-2.0,-2.0
